Symbol,Trade number,Type,Date and time,Order ID,Signal,Price,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
VANTAGE:NAS100,1,Exit long,"Aug 6, 2026, 04:17",3373083332,3373083332,29396.28,100,2949339,-9711,-0.33,0,,,,,-9711,-9.71,
VANTAGE:NAS100,1,Entry long,"Aug 5, 2026, 23:11",3373083217,3373083217,29493.39,100,2949339,-9711,-0.33,0,,,,,-9711,-9.71,
VANTAGE:NAS100,2,Exit short,"Aug 6, 2026, 10:13",3374444664,3374444664,29458.93,150,4413649.5,-5190,-0.12,0,,,,,-14901,-14.9,
VANTAGE:NAS100,2,Entry short,"Aug 6, 2026, 09:36",3374442786,3374442786,29424.33,150,4413649.5,-5190,-0.12,0,,,,,-14901,-14.9,
VANTAGE:NAS100,3,Exit short,"Aug 6, 2026, 11:34",3374642133,3374642133,29431.13,140,4117541.2,-2817,-0.07,0,,,,,-17718,-17.72,
VANTAGE:NAS100,3,Entry short,"Aug 6, 2026, 10:59",3374640874,3374640874,29411.008571428574,140,4117541.2,-2817,-0.07,0,,,,,-17718,-17.72,
VANTAGE:NAS100,4,Exit long,"Aug 6, 2026, 12:08",3374776465,3374776465,29355.33,120,3527679.6,-5040,-0.14,0,,,,,-22758,-22.76,
VANTAGE:NAS100,4,Entry long,"Aug 6, 2026, 11:48",3374776004,3374776004,29397.33,120,3527679.6,-5040,-0.14,0,,,,,-22758,-22.76,
VANTAGE:NAS100,5,Exit long,"Aug 6, 2026, 14:00",3374894512,3374894512,29339.279999999995,120,3525970.6,-5257,-0.15,0,,,,,-28015,-28.01,
VANTAGE:NAS100,5,Entry long,"Aug 6, 2026, 12:34",3374893812,3374893812,29383.088333333333,120,3525970.6,-5257,-0.15,0,,,,,-28015,-28.01,
VANTAGE:NAS100,6,Exit long,"Aug 6, 2026, 15:16",3375103972,3375103972,29309.58,120,3515941.6,1208,0.03,0,,,,,-26807,-26.81,
VANTAGE:NAS100,6,Entry long,"Aug 6, 2026, 14:03",3375103377,3375103377,29299.513333333332,120,3515941.6,1208,0.03,0,,,,,-26807,-26.81,
VANTAGE:NAS100,7,Exit long,"Aug 6, 2026, 16:00",3375339191,3375339191,29279.33,120,3515757.6,-2238,-0.06,0,,,,,-29045,-29.04,
VANTAGE:NAS100,7,Entry long,"Aug 6, 2026, 15:18",3375338259,3375338259,29297.98,120,3515757.6,-2238,-0.06,0,,,,,-29045,-29.04,
VANTAGE:NAS100,8,Exit short,"Aug 6, 2026, 16:34",3375502077,3375502077,29194.03,100,2929452.0000000005,10049,0.34,0,,,,,-18996,-19,
VANTAGE:NAS100,8,Entry short,"Aug 6, 2026, 16:02",3375500451,3375500451,29294.520000000004,100,2929452.0000000005,10049,0.34,0,,,,,-18996,-19,
VANTAGE:NAS100,9,Exit long,"Aug 6, 2026, 19:33",3375722620,3375722620,29413.642500000005,240,7042886.199999998,16388,0.23,0,,,,,-2608,-2.61,
VANTAGE:NAS100,9,Entry long,"Aug 6, 2026, 16:34",3375700079,3375700079,29345.359166666658,240,7042886.199999998,16388,0.23,0,,,,,-2608,-2.61,
VANTAGE:NAS100,10,Exit long,"Aug 6, 2026, 20:41",3377025651,3377025651,29401.330000000005,160,4699340.8,4872,0.1,0,,,,,2264,2.26,
VANTAGE:NAS100,10,Entry long,"Aug 6, 2026, 19:34",3377025221,3377025221,29370.88,160,4699340.8,4872,0.1,0,,,,,2264,2.26,
VANTAGE:NAS100,11,Exit long,"Aug 6, 2026, 21:52",3377316940,3377316940,29409.330000000005,160,4704680.8,812,0.02,0,,,,,3076,3.08,
VANTAGE:NAS100,11,Entry long,"Aug 6, 2026, 20:42",3377314766,3377314766,29404.254999999997,160,4704680.8,812,0.02,0,,,,,3076,3.08,
VANTAGE:NAS100,12,Exit long,"Aug 6, 2026, 22:24",3377560312,3377560312,29420.580000000005,160,4706460.8,832,0.02,0,,,,,3908,3.91,
VANTAGE:NAS100,12,Entry long,"Aug 6, 2026, 21:54",3377560028,3377560028,29415.38,160,4706460.8,832,0.02,0,,,,,3908,3.91,
VANTAGE:NAS100,13,Exit long,"Aug 6, 2026, 22:30",3377661170,3377661170,29393.080000000005,160,4707900.8,-5008,-0.11,0,,,,,-1100,-1.1,
VANTAGE:NAS100,13,Entry long,"Aug 6, 2026, 22:26",3377660779,3377660779,29424.38,160,4707900.8,-5008,-0.11,0,,,,,-1100,-1.1,
VANTAGE:NAS100,14,Exit long,"Aug 6, 2026, 22:41",3377684780,3377684780,29410.580000000005,160,4709020.8,-3328,-0.07,0,,,,,-4428,-4.43,
VANTAGE:NAS100,14,Entry long,"Aug 6, 2026, 22:33",3377684622,3377684622,29431.38,160,4709020.8,-3328,-0.07,0,,,,,-4428,-4.43,
VANTAGE:NAS100,15,Exit short,"Aug 6, 2026, 22:46",3377709992,3377709992,29412.629999999997,160,4703772.800000001,-2248,-0.05,0,,,,,-6676,-6.68,
VANTAGE:NAS100,15,Entry short,"Aug 6, 2026, 22:42",3377709325,3377709325,29398.58,160,4703772.800000001,-2248,-0.05,0,,,,,-6676,-6.68,
VANTAGE:NAS100,16,Exit short,"Aug 6, 2026, 22:53",3377723169,3377723169,29396.38,140,4115748,254.8,0.01,0,,,,,-6421.2,-6.42,
VANTAGE:NAS100,16,Entry short,"Aug 6, 2026, 22:47",3377722558,3377722558,29398.2,140,4115748,254.8,0.01,0,,,,,-6421.2,-6.42,
VANTAGE:NAS100,17,Exit long,"Aug 6, 2026, 22:59",3377742588,3377742588,29385.580000000005,160,4705275.8,-3583,-0.08,0,,,,,-10004.2,-10,
VANTAGE:NAS100,17,Entry long,"Aug 6, 2026, 22:53",3377741572,3377741572,29407.973749999997,160,4705275.8,-3583,-0.08,0,,,,,-10004.2,-10,
VANTAGE:NAS100,18,Exit long,"Aug 6, 2026, 23:23",3377766920,3377766920,29409.33,140,4120533.2,-3227,-0.08,0,,,,,-13231.2,-13.23,
VANTAGE:NAS100,18,Entry long,"Aug 6, 2026, 23:00",3377765411,3377765411,29432.38,140,4120533.2,-3227,-0.08,0,,,,,-13231.2,-13.23,
VANTAGE:NAS100,19,Exit long,"Aug 7, 2026, 04:22",3378033469,3378033469,29388.53,140,4115598.2,-1204,-0.03,0,,,,,-14435.2,-14.44,
VANTAGE:NAS100,19,Entry long,"Aug 6, 2026, 23:47",3377854470,3377854470,29397.13,140,4115598.2,-1204,-0.03,0,,,,,-14435.2,-14.44,
VANTAGE:NAS100,20,Exit long,"Aug 7, 2026, 17:12",3379425972,3379425972,29536.330000000005,200,5914531.999999999,-7266,-0.12,0,,,,,-21701.2,-21.7,
VANTAGE:NAS100,20,Entry long,"Aug 7, 2026, 12:06",3379424819,3379424819,29572.659999999996,200,5914531.999999999,-7266,-0.12,0,,,,,-21701.2,-21.7,
VANTAGE:NAS100,21,Exit long,"Aug 7, 2026, 23:57",3382317588,3382317588,29736.380000000005,200,5910060.999999999,37215,0.63,0,,,,,15513.8,15.51,
VANTAGE:NAS100,21,Entry long,"Aug 7, 2026, 17:13",3380778141,3380778141,29550.304999999997,200,5910060.999999999,37215,0.63,0,,,,,15513.8,15.51,
VANTAGE:NAS100,22,Exit short,"Aug 10, 2026, 13:00",3386652679,3386652679,29845.85,80,2387911.4,243.4,0.01,0,,,,,15757.2,15.76,
VANTAGE:NAS100,22,Entry short,"Aug 10, 2026, 12:43",3386613962,3386613962,29848.892499999998,80,2387911.4,243.4,0.01,0,,,,,15757.2,15.76,
CME_MINI:NQ1!,23,Exit short,"Aug 10, 2026, 14:48",3386663315,3386663315,29850.25,5,149746,9895,0.33,0,,,,,25652.2,25.65,
CME_MINI:NQ1!,23,Entry short,"Aug 10, 2026, 13:01",3386655361,3386655361,29949.2,5,149746,9895,0.33,0,,,,,25652.2,25.65,
CME_MINI:NQ1!,24,Exit long,"Aug 10, 2026, 19:32",3388492917,3388492917,29755.75,5,149075.75,-5940,-0.2,0,,,,,19712.2,19.71,
CME_MINI:NQ1!,24,Entry long,"Aug 10, 2026, 18:50",3388492252,3388492252,29815.15,5,149075.75,-5940,-0.2,0,,,,,19712.2,19.71,
CME_MINI:NQ1!,25,Exit long,"Aug 10, 2026, 19:41",3388723206,3388723206,29749.75,5,148865.25,-2330,-0.08,0,,,,,17382.2,17.38,
CME_MINI:NQ1!,25,Entry long,"Aug 10, 2026, 19:33",3388719692,3388719692,29773.05,5,148865.25,-2330,-0.08,0,,,,,17382.2,17.38,
CME_MINI:NQ1!,26,Exit long,"Aug 10, 2026, 22:51",3388777179,3388777179,29741.25,5,148678,565,0.02,0,,,,,17947.2,17.95,
CME_MINI:NQ1!,26,Entry long,"Aug 10, 2026, 19:44",3388776051,3388776051,29735.6,5,148678,565,0.02,0,,,,,17947.2,17.95,
CME_MINI:NQ1!,27,Exit long,"Aug 11, 2026, 01:21",3389532579,3389532579,29733.25,5,148751.25,-1700,-0.06,0,,,,,16247.2,16.25,
CME_MINI:NQ1!,27,Entry long,"Aug 10, 2026, 23:16",3389532442,3389532442,29750.25,5,148751.25,-1700,-0.06,0,,,,,16247.2,16.25,
CME_MINI:NQ1!,28,Exit long,"Aug 11, 2026, 16:31",3389807640,3389807640,29747.75,5,148565,3475,0.12,0,,,,,19722.2,19.72,
CME_MINI:NQ1!,28,Entry long,"Aug 11, 2026, 02:26",3389807450,3389807450,29713,5,148565,3475,0.12,0,,,,,19722.2,19.72,
CME_MINI:NQ1!,29,Exit long,"Aug 11, 2026, 16:46",3392023517,3392023517,29654.75,5,148528.75,-5100,-0.17,0,,,,,14622.2,14.62,
CME_MINI:NQ1!,29,Entry long,"Aug 11, 2026, 16:36",3392016596,3392016596,29705.75,5,148528.75,-5100,-0.17,0,,,,,14622.2,14.62,
CME_MINI:NQ1!,30,Exit long,"Aug 11, 2026, 18:09",3392184414,3392184414,29714.25,5,148301.25,5400,0.18,0,,,,,20022.2,20.02,
CME_MINI:NQ1!,30,Entry long,"Aug 11, 2026, 16:50",3392182618,3392182618,29660.25,5,148301.25,5400,0.18,0,,,,,20022.2,20.02,
CME_MINI:NQ1!,31,Exit long,"Aug 11, 2026, 19:25",3393156237,3393156237,29638.25,5,148385,-3875,-0.13,0,,,,,16147.2,16.15,
CME_MINI:NQ1!,31,Entry long,"Aug 11, 2026, 19:06",3393155866,3393155866,29677,5,148385,-3875,-0.13,0,,,,,16147.2,16.15,
CME_MINI:NQ1!,32,Exit long,"Aug 11, 2026, 20:03",3393262905,3393262905,29605.25,5,148217.5,-3825,-0.13,0,,,,,12322.2,12.32,
CME_MINI:NQ1!,32,Entry long,"Aug 11, 2026, 19:31",3393262574,3393262574,29643.5,5,148217.5,-3825,-0.13,0,,,,,12322.2,12.32,
CME_MINI:NQ1!,33,Exit long,"Aug 11, 2026, 21:20",3393448559,3393448559,29591.75,10,296099.25,-3635,-0.06,0,,,,,8687.2,8.69,
CME_MINI:NQ1!,33,Entry long,"Aug 11, 2026, 20:17",3393447687,3393447687,29609.925,10,296099.25,-3635,-0.06,0,,,,,8687.2,8.69,
CME_MINI:NQ1!,34,Exit long,"Aug 11, 2026, 23:02",3393869066,3393869066,29636,10,296081.25,5575,0.09,0,,,,,14262.2,14.26,
CME_MINI:NQ1!,34,Entry long,"Aug 11, 2026, 22:14",3393868838,3393868838,29608.125,10,296081.25,5575,0.09,0,,,,,14262.2,14.26,
CME_MINI:NQ1!,35,Exit long,"Aug 12, 2026, 01:04",3394014031,3394014031,29629.75,10,296345,-950,-0.02,0,,,,,13312.2,13.31,
CME_MINI:NQ1!,35,Entry long,"Aug 11, 2026, 23:02",3394013757,3394013757,29634.5,10,296345,-950,-0.02,0,,,,,13312.2,13.31,
CME_MINI:NQ1!,36,Exit long,"Aug 12, 2026, 16:50",3396786497,3396786497,29849.8,10,296600,37960,0.64,0,,,,,51272.2,51.27,
CME_MINI:NQ1!,36,Entry long,"Aug 12, 2026, 01:15",3394205059,3394205059,29660,10,296600,37960,0.64,0,,,,,51272.2,51.27,
CME_MINI:NQ1!,37,Exit long,"Aug 12, 2026, 17:31",3396940041,3396940041,29844.25,3,89623.5,-1815,-0.1,0,,,,,49457.2,49.46,
CME_MINI:NQ1!,37,Entry long,"Aug 12, 2026, 17:05",3396864423,3396864423,29874.5,3,89623.5,-1815,-0.1,0,,,,,49457.2,49.46,
CME_MINI:NQ1!,38,Exit long,"Aug 12, 2026, 17:50",3397227583,3397227583,29879.25,5,149570,-3475,-0.12,0,,,,,45982.2,45.98,
CME_MINI:NQ1!,38,Entry long,"Aug 12, 2026, 17:37",3397227186,3397227186,29914,5,149570,-3475,-0.12,0,,,,,45982.2,45.98,
CME_MINI:NQ1!,39,Exit short,"Aug 12, 2026, 17:53",3397316206,3397316206,29891.25,5,149367.5,-1775,-0.06,0,,,,,44207.2,44.21,
CME_MINI:NQ1!,39,Entry short,"Aug 12, 2026, 17:51",3397313568,3397313568,29873.5,5,149367.5,-1775,-0.06,0,,,,,44207.2,44.21,
CME_MINI:NQ1!,40,Exit short,"Aug 12, 2026, 18:49",3397333706,3397333706,29835.15,10,298832.5,9620,0.16,0,,,,,53827.2,53.83,
CME_MINI:NQ1!,40,Entry short,"Aug 12, 2026, 17:53",3397331880,3397331880,29883.25,10,298832.5,9620,0.16,0,,,,,53827.2,53.83,
CME_MINI:NQ1!,41,Exit long,"Aug 12, 2026, 22:43",3397634635,3397634635,29834.75,6,179039.5,-620,-0.02,0,,,,,53207.2,53.21,
CME_MINI:NQ1!,41,Entry long,"Aug 12, 2026, 18:50",3397634339,3397634339,29839.916666666668,6,179039.5,-620,-0.02,0,,,,,53207.2,53.21,
CME_MINI:NQ1!,42,Exit long,"Aug 12, 2026, 23:07",3398564063,3398564063,29860.6,10,298671,-1300,-0.02,0,,,,,51907.2,51.91,
CME_MINI:NQ1!,42,Entry long,"Aug 12, 2026, 22:59",3398563801,3398563801,29867.1,10,298671,-1300,-0.02,0,,,,,51907.2,51.91,
CME_MINI:NQ1!,43,Exit long,"Aug 12, 2026, 23:12",3398591414,3398591414,29841,12,358356,-5280,-0.07,0,,,,,46627.2,46.63,
CME_MINI:NQ1!,43,Entry long,"Aug 12, 2026, 23:07",3398590221,3398590221,29863,12,358356,-5280,-0.07,0,,,,,46627.2,46.63,
CME_MINI:NQ1!,44,Exit long,"Aug 13, 2026, 01:16",3398669054,3398669054,29800,8,238566.5,-3330,-0.07,0,,,,,43297.2,43.3,
CME_MINI:NQ1!,44,Entry long,"Aug 12, 2026, 23:45",3398668811,3398668811,29820.8125,8,238566.5,-3330,-0.07,0,,,,,43297.2,43.3,
CME_MINI:NQ1!,45,Exit long,"Aug 13, 2026, 01:35",3398788226,3398788226,29781,8,238414.5,-3330,-0.07,0,,,,,39967.2,39.97,
CME_MINI:NQ1!,45,Entry long,"Aug 13, 2026, 01:17",3398787881,3398787881,29801.8125,8,238414.5,-3330,-0.07,0,,,,,39967.2,39.97,
CME_MINI:NQ1!,46,Exit short,"Aug 13, 2026, 10:30",3400032792,3400032792,29870.25,2,59818,1550,0.13,0,,,,,41517.2,41.52,
CME_MINI:NQ1!,46,Entry short,"Aug 13, 2026, 08:13",3398789915,3398789915,29909,2,59818,1550,0.13,0,,,,,41517.2,41.52,
CME_MINI:NQ1!,47,Exit long,"Aug 13, 2026, 11:03",3400035488,3400035488,29837.25,8,238964,-5320,-0.11,0,,,,,36197.2,36.2,
CME_MINI:NQ1!,47,Entry long,"Aug 13, 2026, 10:30",3400033815,3400033815,29870.5,8,238964,-5320,-0.11,0,,,,,36197.2,36.2,
CME_MINI:NQ1!,48,Exit long,"Aug 13, 2026, 11:08",3400129103,3400129103,29839.25,10,298660.5,-5360,-0.09,0,,,,,30837.2,30.84,
CME_MINI:NQ1!,48,Entry long,"Aug 13, 2026, 11:07",3400128387,3400128387,29866.05,10,298660.5,-5360,-0.09,0,,,,,30837.2,30.84,
CME_MINI:NQ1!,49,Exit long,"Aug 13, 2026, 12:14",3400133799,3400133799,29834,10,298371.5,-630,-0.01,0,,,,,30207.2,30.21,
CME_MINI:NQ1!,49,Entry long,"Aug 13, 2026, 11:09",3400133360,3400133360,29837.15,10,298371.5,-630,-0.01,0,,,,,30207.2,30.21,
CME_MINI:NQ1!,50,Exit long,"Aug 13, 2026, 14:25",3400306896,3400306896,29856.75,10,298391.5,3520,0.06,0,,,,,33727.2,33.73,
CME_MINI:NQ1!,50,Entry long,"Aug 13, 2026, 12:19",3400306282,3400306282,29839.15,10,298391.5,3520,0.06,0,,,,,33727.2,33.73,
CME_MINI:NQ1!,51,Exit long,"Aug 13, 2026, 15:03",3400632409,3400632409,29842,10,298687.5,-5350,-0.09,0,,,,,28377.2,28.38,
CME_MINI:NQ1!,51,Entry long,"Aug 13, 2026, 14:33",3400631918,3400631918,29868.75,10,298687.5,-5350,-0.09,0,,,,,28377.2,28.38,
CME_MINI:NQ1!,52,Exit long,"Aug 13, 2026, 15:18",3400732947,3400732947,29825.25,10,298436,-3670,-0.06,0,,,,,24707.2,24.71,
CME_MINI:NQ1!,52,Entry long,"Aug 13, 2026, 15:06",3400732387,3400732387,29843.6,10,298436,-3670,-0.06,0,,,,,24707.2,24.71,
CME_MINI:NQ1!,53,Exit long,"Aug 13, 2026, 16:47",3400782964,3400782964,29996.15,10,298203,35170,0.59,0,,,,,59877.2,59.88,
CME_MINI:NQ1!,53,Entry long,"Aug 13, 2026, 15:20",3400781412,3400781412,29820.3,10,298203,35170,0.59,0,,,,,59877.2,59.88,
CME_MINI:NQ1!,54,Exit short,"Aug 13, 2026, 16:58",3401322483,3401322483,30175,2,60281,-1380,-0.11,0,,,,,58497.2,58.5,
CME_MINI:NQ1!,54,Entry short,"Aug 13, 2026, 16:49",3401308415,3401308415,30140.5,2,60281,-1380,-0.11,0,,,,,58497.2,58.5,
CME_MINI:NQ1!,55,Exit short,"Aug 13, 2026, 17:21",3401539089,3401539089,30191.6875,8,241632,1970,0.04,0,,,,,60467.2,60.47,
CME_MINI:NQ1!,55,Entry short,"Aug 13, 2026, 17:17",3401531955,3401531955,30204,8,241632,1970,0.04,0,,,,,60467.2,60.47,
CME_MINI:NQ1!,56,Exit long,"Aug 13, 2026, 20:37",3402055576,3402055576,30234.25,4,120455,9640,0.4,0,,,,,70107.2,70.11,
CME_MINI:NQ1!,56,Entry long,"Aug 13, 2026, 18:51",3402053468,3402053468,30113.75,4,120455,9640,0.4,0,,,,,70107.2,70.11,
VANTAGE:NAS100,57,Exit long,"Aug 14, 2026, 16:01",3405389136,3405389136,30185.640000000003,20,603783.7999999999,-71,-0.01,0,,,,,70036.2,70.04,
VANTAGE:NAS100,57,Entry long,"Aug 14, 2026, 15:51",3405356026,3405356026,30189.19,20,603783.7999999999,-71,-0.01,0,,,,,70036.2,70.04,
COMEX:GC1!,58,Exit short,"Aug 14, 2026, 16:03",3405384163,3405384163,4433.5,8,35434.2,-3380,-0.1,0,,,,,66656.2,66.66,
COMEX:GC1!,58,Entry short,"Aug 14, 2026, 15:59",3405383175,3405383175,4429.275,8,35434.2,-3380,-0.1,0,,,,,66656.2,66.66,
CME_MINI:NQ1!,59,Exit long,"Aug 14, 2026, 16:10",3405359101,3405359101,30262.5,10,302691,-1320,-0.02,0,,,,,65336.2,65.34,
CME_MINI:NQ1!,59,Entry long,"Aug 14, 2026, 15:52",3405357274,3405357274,30269.1,10,302691,-1320,-0.02,0,,,,,65336.2,65.34,
CME_MINI:NQ1!,60,Exit long,"Aug 14, 2026, 16:36",3405583414,3405583414,30200.75,8,241657,-1020,-0.02,0,,,,,64316.2,64.32,
CME_MINI:NQ1!,60,Entry long,"Aug 14, 2026, 16:35",3405581492,3405581492,30207.125,8,241657,-1020,-0.02,0,,,,,64316.2,64.32,
CME_MINI:NQ1!,61,Exit long,"Aug 14, 2026, 16:37",3405604337,3405604337,30173.25,6,181096,-1130,-0.03,0,,,,,63186.2,63.19,
CME_MINI:NQ1!,61,Entry long,"Aug 14, 2026, 16:37",3405602147,3405602147,30182.666666666668,6,181096,-1130,-0.03,0,,,,,63186.2,63.19,
CME_MINI:NQ1!,62,Exit long,"Aug 14, 2026, 17:17",3405611423,3405611423,30197.25,10,302029.5,-1140,-0.02,0,,,,,62046.2,62.05,
CME_MINI:NQ1!,62,Entry long,"Aug 14, 2026, 16:38",3405610073,3405610073,30202.95,10,302029.5,-1140,-0.02,0,,,,,62046.2,62.05,
CME_MINI:NQ1!,63,Exit long,"Aug 14, 2026, 18:00",3406242558,3406242558,30125,10,301473.5,-4470,-0.07,0,,,,,57576.2,57.58,
CME_MINI:NQ1!,63,Entry long,"Aug 14, 2026, 17:55",3406241903,3406241903,30147.35,10,301473.5,-4470,-0.07,0,,,,,57576.2,57.58,
CME_MINI:NQ1!,64,Exit long,"Aug 14, 2026, 19:54",3406590455,3406590455,30058.5,12,360849,-2940,-0.04,0,,,,,54636.2,54.64,
CME_MINI:NQ1!,64,Entry long,"Aug 14, 2026, 19:02",3406590082,3406590082,30070.75,12,360849,-2940,-0.04,0,,,,,54636.2,54.64,
CME_MINI:NQ1!,65,Exit long,"Aug 14, 2026, 22:43",3406961205,3406961205,30112.75,8,240488.5,8270,0.17,0,,,,,62906.2,62.91,
CME_MINI:NQ1!,65,Entry long,"Aug 14, 2026, 20:45",3406959056,3406959056,30061.0625,8,240488.5,8270,0.17,0,,,,,62906.2,62.91,
COMEX:GC1!,66,Exit short,"Aug 14, 2026, 23:37",3407297633,3407297633,4431.6,8,35463.2,1040,0.03,0,,,,,63946.2,63.95,
COMEX:GC1!,66,Entry short,"Aug 14, 2026, 22:54",3407297303,3407297303,4432.9,8,35463.2,1040,0.03,0,,,,,63946.2,63.95,
CME_MINI:NQ1!,67,Exit long,"Aug 14, 2026, 23:47",3407288616,3407288616,30138.5,10,301215,3400,0.06,0,,,,,67346.2,67.35,
CME_MINI:NQ1!,67,Entry long,"Aug 14, 2026, 22:50",3407287568,3407287568,30121.5,10,301215,3400,0.06,0,,,,,67346.2,67.35,
VANTAGE:NAS100,68,Exit short,"Aug 17, 2026, 14:45",3411889012,3411889012,30237.55,160,4835750,-2258,-0.05,0,,,,,65088.2,65.09,
VANTAGE:NAS100,68,Entry short,"Aug 17, 2026, 14:19",3411887968,3411887968,30223.4375,160,4835750,-2258,-0.05,0,,,,,65088.2,65.09,
VANTAGE:NAS100,69,Exit short,"Aug 17, 2026, 15:10",3411982305,3411982305,30195.8,140,4231075,3663,0.09,0,,,,,68751.2,68.75,
VANTAGE:NAS100,69,Entry short,"Aug 17, 2026, 14:54",3411981881,3411981881,30221.964285714286,140,4231075,3663,0.09,0,,,,,68751.2,68.75,
VANTAGE:NAS100,70,Exit short,"Aug 17, 2026, 15:39",3412046445,3412046445,30158.39375,160,4832530,7187,0.15,0,,,,,75938.2,75.94,
VANTAGE:NAS100,70,Entry short,"Aug 17, 2026, 15:11",3412045022,3412045022,30203.3125,160,4832530,7187,0.15,0,,,,,75938.2,75.94,
VANTAGE:NAS100,71,Exit short,"Aug 17, 2026, 16:51",3412409590,3412409590,30167.3,120,3618695,-1381,-0.04,0,,,,,74557.2,74.56,
VANTAGE:NAS100,71,Entry short,"Aug 17, 2026, 16:31",3412399571,3412399571,30155.791666666668,120,3618695,-1381,-0.04,0,,,,,74557.2,74.56,
VANTAGE:NAS100,72,Exit short,"Aug 17, 2026, 17:51",3412649362,3412649362,30138.118181818183,220,6636040,5654,0.09,0,,,,,80211.2,80.21,
VANTAGE:NAS100,72,Entry short,"Aug 17, 2026, 16:52",3412647512,3412647512,30163.81818181818,220,6636040,5654,0.09,0,,,,,80211.2,80.21,
VANTAGE:NAS100,73,Exit short,"Aug 17, 2026, 17:57",3413148132,3413148132,30158.05,180,5425705,-2744,-0.05,0,,,,,77467.2,77.47,
VANTAGE:NAS100,73,Entry short,"Aug 17, 2026, 17:53",3413146704,3413146704,30142.805555555555,180,5425705,-2744,-0.05,0,,,,,77467.2,77.47,
VANTAGE:NAS100,74,Exit short,"Aug 17, 2026, 17:59",3413180949,3413180949,30173.3,200,6032452.4,-2207.6,-0.04,0,,,,,75259.6,75.26,
VANTAGE:NAS100,74,Entry short,"Aug 17, 2026, 17:58",3413180477,3413180477,30162.262000000002,200,6032452.4,-2207.6,-0.04,0,,,,,75259.6,75.26,
VANTAGE:NAS100,75,Exit short,"Aug 17, 2026, 18:01",3413203318,3413203318,30175.05,160,4826640,-1368,-0.03,0,,,,,73891.6,73.89,
VANTAGE:NAS100,75,Entry short,"Aug 17, 2026, 18:01",3413201760,3413201760,30166.5,160,4826640,-1368,-0.03,0,,,,,73891.6,73.89,
VANTAGE:NAS100,76,Exit short,"Aug 17, 2026, 18:04",3413212059,3413212059,30194.55,200,6036155,-2755,-0.05,0,,,,,71136.6,71.14,
VANTAGE:NAS100,76,Entry short,"Aug 17, 2026, 18:02",3413211404,3413211404,30180.775,200,6036155,-2755,-0.05,0,,,,,71136.6,71.14,
VANTAGE:NAS100,77,Exit long,"Aug 17, 2026, 18:09",3413259098,3413259098,30191.75,240,7247472,-1452,-0.02,0,,,,,69684.6,69.68,
VANTAGE:NAS100,77,Entry long,"Aug 17, 2026, 18:08",3413257614,3413257614,30197.8,240,7247472,-1452,-0.02,0,,,,,69684.6,69.68,
VANTAGE:NAS100,78,Exit long,"Aug 17, 2026, 18:09",3413261759,3413261759,30190.62,240,7247112,-1363.2,-0.02,0,,,,,68321.4,68.32,
VANTAGE:NAS100,78,Entry long,"Aug 17, 2026, 18:09",3413261218,3413261218,30196.3,240,7247112,-1363.2,-0.02,0,,,,,68321.4,68.32,
VANTAGE:NAS100,79,Exit long,"Aug 17, 2026, 18:14",3413267976,3413267976,30191,240,7245012,828,0.01,0,,,,,69149.4,69.15,
VANTAGE:NAS100,79,Entry long,"Aug 17, 2026, 18:10",3413266175,3413266175,30187.55,240,7245012,828,0.01,0,,,,,69149.4,69.15,
VANTAGE:NAS100,80,Exit long,"Aug 17, 2026, 18:25",3413308725,3413308725,30190.75,240,7249180.8,-3400.8,-0.05,0,,,,,65748.6,65.75,
VANTAGE:NAS100,80,Entry long,"Aug 17, 2026, 18:16",3413306187,3413306187,30204.92,240,7249180.8,-3400.8,-0.05,0,,,,,65748.6,65.75,
VANTAGE:NAS100,81,Exit long,"Aug 17, 2026, 18:32",3413359091,3413359091,30189,280,8452659,261,0,0,,,,,66009.6,66.01,
VANTAGE:NAS100,81,Entry long,"Aug 17, 2026, 18:25",3413358803,3413358803,30188.067857142858,280,8452659,261,0,0,,,,,66009.6,66.01,
VANTAGE:NAS100,82,Exit long,"Aug 17, 2026, 18:35",3413402197,3413402197,30168.55,260,7847138,-3315,-0.04,0,,,,,62694.6,62.69,
VANTAGE:NAS100,82,Entry long,"Aug 17, 2026, 18:32",3413400498,3413400498,30181.3,260,7847138,-3315,-0.04,0,,,,,62694.6,62.69,
VANTAGE:NAS100,83,Exit short,"Aug 17, 2026, 20:23",3413421351,3413421351,30061.722307692307,260,7845500,29452.2,0.38,0,,,,,92146.8,92.15,
VANTAGE:NAS100,83,Entry short,"Aug 17, 2026, 18:35",3413416939,3413416939,30175,260,7845500,29452.2,0.38,0,,,,,92146.8,92.15,
VANTAGE:NAS100,84,Exit long,"Aug 18, 2026, 12:41",3416296527,3416296527,29637.81,60,1779841.5999999999,-1573,-0.09,0,,,,,90573.8,90.57,
VANTAGE:NAS100,84,Entry long,"Aug 18, 2026, 12:36",3416294974,3416294974,29664.026666666665,60,1779841.5999999999,-1573,-0.09,0,,,,,90573.8,90.57,
VANTAGE:NAS100,85,Exit long,"Aug 18, 2026, 12:50",3416320092,3416320092,29630.31,60,1778631.5999999999,-813,-0.05,0,,,,,89760.8,89.76,
